Id;Nombre;Breve resumen;Descripción;URL de la imagen;Temas;Determinantes;Sexo;Edad;Creador;Dirección;Código Postal;Latitud;Longitud;Población;Tipo;Municipio;Provincia;Comunidad;País;Contacto;Correo electrónico;Teléfono;Entidad participante/colaboradora/promotora;Temporalidad;Fecha de creación;Fecha de caducidad;Otros detalles sobre la población a la que va dirigida la actividad;Página web;Twitter;Facebook;Situación actual;Red;Validada
9501;"Elorrioko Kirol Mahaia";"Lugar de encuentro de los diferentes agentes del ámbito de la actividad física y el deporte de Elorrio.";"
Elorrioko Kirol Mahaia, la mesa del deporte de Elorrio, se trata de un punto de encuentro referencial para los diferentes agentes que trabajan en el &aacute;mbito de la actividad f&iacute;sica y el deporte de Elorrio.&nbsp;En este espacio se abordan las diferentes lineas de trabajo&nbsp; consideradas estrat&eacute;gicas que se implementar&aacute;n en materia de actividad f&iacute;sica y deporte en el municipio.Para ello, en funci&oacute;n del tema concreto a tratar se convoca a los diferentes agentes implicados y con voluntad de actuar en el mismo, llevando a cabo un proceso participativo en red que permite elaborar, de forma conjunta entre Ayuntamiento y los diferentes agentes de la localidad, una hoja de ruta con las diferentes actuaciones a realizar en funci&oacute;n del tema que se trate.Hasta el momento se han realizado actuaciones en relaci&oacute;n a Eskola Kirola y, actualmente, a la actividad f&iacute;sica y la salud de la 3&ordf; edad.
";"";"Actividad física | Salud comunitaria";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"kirola@elorrio.eus";"Calle Goieta, 5, bis";"48230";"43.1297119";"-2.545389";"";"Calle";"Elorrio";"Bizkaia";"Euskadi";"España";"Jon Bizkarguenaga";"jbizkarguenaga@elorrio.eus";"688 77 10 22";"Elorrioko Udala";"A demanda";"05/03/2020 23:44:54";"05/04/2021 23:44:54";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
9502;"gipuzkoako epilepsia elkartea /24 de MAYO día Nacional de la Epilepsia";"Dialogo entre dos neuronas
  ?El arte del comic y la Epilepsia?
?Cuando te encuentras con la Epilepsia?
Lugar: Colegio de Enfermería de Gipuzkoa";"
* Mahaia &ndash;Ingurua: &ldquo;Epilesiarekin topatzen
zarenean&rdquo;.Tokia:Gipuzkoako erizaintza ikastetxeaSantesteban Maisua Kalea, 220011 DonostiaOrdua:
18:00Eguna:
Maiatzaren 23a* Erakusketa:&nbsp;&ldquo;BI NEURONEN ARTEKO ERAKUSKETA &ldquo;&nbsp;
&nbsp;Epilepsia eta komikiaren
artea &nbsp;Tokia: GARBERA MERKATAL
ZENTROA Ordutegia :10:30/13:00 Goizez17:00/20:00 ArratzaldezEgunak: 2019ko Maiatzaren 27tik ekainaren 1era &nbsp;

































&nbsp;* Mesa Redonda: &ldquo;Cuando
te encuentras con la Epilepsia&rdquo;

Lugar:
Colegio de Enfermer&iacute;a de Gipuzkoa 

C/del Maestro
Santesteban &nbsp;N&ordm;2 &nbsp;20011 San Sebasti&aacute;n.

Hora:
18.00 horas 

DIA:
23 de &nbsp;Mayo 

* Exposici&oacute;n: Dialogo entre
dos neuronas 

&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &ldquo;El
arte del comic y la Epilepsia&rdquo; 

Lugar:&nbsp;&nbsp;&nbsp;&nbsp;
Centro Comercial Garbera 

Horario:
10,30 / 13:00 horas. Ma&ntilde;anas

&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
&nbsp;&nbsp;&nbsp;17:00 / &nbsp;20.00 horas. Tardes 

&nbsp;

D&iacute;as: del &nbsp;27 de Mayo &nbsp;al 1 de Junio del
2019
";"https://activosdesalud.com/project/web/uploads/ac/9502.jpg";"Enfermedades crónicas";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"baileage22@gmail.com";"Calle Maestro Santesteban, 2 # Avenida Maestro Santesteban, 2";"20011";"43.3058368";"-1.97424239999998";"";"Calle # Avenida";"Donostia-San Sebastián";"Gipuzkoa";"Euskadi";"España";"alfonso lopez de echezarreta sarabia";"baileage22@gmail.com";"943321504";"gipuzkoako epilepsia elkartea/asociación gipuzkoana de epilepsia";"A demanda";"06/06/2019 13:36:36";"06/07/2020 13:36:36";"Afectados/as de Epilepsia ,personas cuidadores ,población infantil de primaria y secundaria a diferentes profesionales del ambito laboral ,educativo y de salud";"www.epilepsiagipuzkoa.eus";"https://twitter.com/epilepsia_age?lang=es";"https://es-es.facebook.com/epilepsiagipuzkoaAGE";"Activa";"EUS";"1"
9503;"Elorrioko Ibilbide Osasungarriak";"Rutas saludables por el entorno del municipio de Elorrio";"
Desde el Ayuntamiento de Elorrio, a partir del proceso participativo llevado a cabo en la Elorrioko Kirol Mahaia, se ha realizado una propuesta de rutas saludables a realizar en el t&eacute;rmino municipal de Elorrio.Para ello, se ha publicado una gu&iacute;a con la propuesta de diferentes rutas (6 en total) a realizar en las que se incluyen diferentes caracter&iacute;sticas de las mismas como la distancia a recorrer, el desnivel a superar, el tiempo estimado de duraci&oacute;n del recorrido, las calor&iacute;as que se van a quemar realizando la ruta as&iacute; como el porcentaje que supone realizar dicho ejercicio respecto a la actividad f&iacute;sica semanal recomendada.Por otra parte, peri&oacute;dicamente se llevan a cabo salidas organizadas grupales por esas rutas en fechas concretas con el objetivo de darlas a conocer y generar h&aacute;bitos saludables entre la poblaci&oacute;n de Elorrio.
";"";"Actividad física";"Entorno físico | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"kirola@elorrio.eus";"Plaza Herriko Plaza, 1";"48230";"43.1306168";"-2.542274799999973";"";"Plaza";"Elorrio";"Bizkaia";"Euskadi";"España";"Jon Bizkarguenaga";"kirola@elorrio.eus";"688 77 10 22";"Elorrioko Udala";"A demanda";"06/03/2020 23:44:54";"06/04/2021 23:44:54";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
9505;"ACCU Gipuzkoa, Asociación de enfermos de crohn y colitis ulcerosa.";"Proyecto beharra daukat. es un proyecto en el cual buscamos adhesiones para ceder el baño al enfermo.";"
El proyecto beharra daukat se ha realizado para buscar instituciones, comercios, bares etc.. con el fin de ceder el ba&ntilde;o al enfermo que se identifica con una tarjeta, previamente autorizada por un m&eacute;dico. Buscamos adhesi&oacute;n al proyecto cediendo el ba&ntilde;o. El objetivo es darle atenci&oacute;n al paciente y darle visibilidad a la enfermedad.
";"https://activosdesalud.com/project/web/uploads/ac/9505.pdf";"Enfermedades crónicas | Cultura y ocio";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"guipuzcoa@accuesp.com";"Paseo paseo zarategui, 100";"20015";"43.31528890000001";"-1.9514656999999715";"intxaurrondo";"Paseo";"Donostia-San Sebastián";"Gipuzkoa";"Euskadi";"España";"Jone Argoitia Alkorta";"guipuzcoa@accuesp.com";"943 24 56 24";"accu gipuzkoa. asociación de enfermos de crohn y colitis ulcerosa.";"A demanda";"01/03/2020 23:45:07";"01/04/2021 23:45:07";"genero, diversidad,inmigración";"https://www.accugipuzkoa.org.";"";"";"Histórica con seguimiento";"EUS";"1"
9506;"DESHABITUACION TABAQUICA GRUPAL";"Se realizan talleres 2-3 veces a año compuestos de 5 sesiones de 1h y media de duracion en los que se ayuda a las personas en el proceso de dejar de fumar.Los grupos estan compuestos por un maximo de 15 personas.";"
Se realizan talleres 2-3 veces a a&ntilde;o compuestos de 5 sesiones de 1h y media de duracion en los que se ayuda a las personas en el proceso de dejar de fumar.Los grupos estan compuestos por un maximo de 15 personas.Durante dichas sesiones y a traves de la entrevista motivacional se tratan temas como:-Tabaco y salud.-Beneficios de dejar de fumar.-Motivacion para no fumar.-Tipos de adiccion...Se realiza un seguimiento del proceso de deshabituacion tanto presencial como telefonico.
";"";"Tabaco";"Recursos sanitarios | Hábitos/Comportamientos saludables";"Cualquiera";"Población Adulta (Mayores de 15 años)";"joseramon.bardeciurra@osakidetza.eus";"Calle Boni Lascurain, s/n";"20570";"43.1195128177748";"-2.418535671966538";"Bergara";"Calle";"Bergara";"Gipuzkoa";"Euskadi";"España";"Jose Ramon Bardeci Urra";"joseramon.bardeciurra@osakidetza.eus";"943035400";"Osakidetza";"A demanda";"14/04/2020 23:44:57";"14/05/2021 23:44:57";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
9529;"Txiri Txiri";"Txiri Txiri es la denominación de las marchas populares de Urduliz.";"


Se trata de marchas reguladas para poder hacer la poblaci&oacute;n
general.

En abril de 2019 se llevar&aacute; a cabo la XII edici&oacute;n. Esta
edici&oacute;n sufrir&aacute; mejoras ya que se instalaran las se&ntilde;ales que facilitar&aacute;n la
accesibilidad al recorrido.

Normalmente consta de casi 7km. y recorre diversas
ubicaciones del municipio de Urduliz.

A lo largo del a&ntilde;o se van a realizar al menos 3 salidas: 5 de
mayo, 21 de septiembre y 9 de noviembre.

Las
salidas suelen ser alrededor de las 10:00 de la ma&ntilde;ana y al finalizar el
recorrido se obsequia a las personas participantes con un hamaiketako
saludable.


";"https://activosdesalud.com/project/web/uploads/ac/9529.jpg";"Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"uus@urduliz.eus";"Plaza Elortza, 1";"48610";"43.3726281";"-2.9485870999999406";"";"Plaza";"Urduliz";"Bizkaia";"Euskadi";"España";"ZIORTZA GONZALEZ GONDRA";"uus@urduliz.eus";"946768818";"URDULIZKO UDALA";"A demanda";"22/07/2019 12:14:03";"22/08/2020 12:14:03";"a parte de promocionar hábitos saludables se pretende crear redes sociales";"www.urduliz.eus";"";"";"Activa";"EUS";"1"
9532;"GENE atencion sicosocial a afectados por Enfermedades Neuromusculares y sus familias";"Atención sicosocial  a afectados por Enfermedades Neuromusculares y sus familias. 
Fisioterapia especializada en Enfermedades Neuromusculares";"




El programa se basa en atender y responder a las distintas
demandas de los/as pacientes y sus familiares, ya sea de informaci&oacute;n sobre su
enfermedad, de gesti&oacute;n o soluci&oacute;n de un problema concreto.

&nbsp;

Las actividades de GENE se engloban en dos bloques muy
importantes. Una parte importante del servicio a nuestro colectivo es atender sicol&oacute;gicamente al afectado/a y
sus familiares en los cambios que las enfermedades (degenerativas y
progresivas) van provocando en su vida. Y el otro bloque es fomentar las relaciones interpersonales (integraci&oacute;n),
tanto en el &aacute;mbito laboral como de ocio, de los afectados/as en su entorno.

&nbsp;

Por lo que el programa se adecua al colectivo de los/las
afectados/as, familiares y colaboradores. Se pretende responder directamente a las demandas de los/las socios/as.

&nbsp;

No nos olvidamos de la importancia de la fisioterapia para nuestros asociados/as
como &uacute;nico tratamiento para mantener sus condiciones f&iacute;sicas el mayor tiempo
posible.




";"https://activosdesalud.com/project/web/uploads/ac/9532.pdf";"Salud mental/Bienestar emocional | Personas cuidadoras | Enfermedades crónicas";"Recursos sanitarios | Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"infogene@gene.eus";"Paseo Zarategi, 100";"20015";"43.3140259";"-1.9565511000000697";"";"Paseo";"Donostia-San Sebastián";"Gipuzkoa";"Euskadi";"España";"Beatriz Alesanco Osés";"infogene@gene.eus";"943245611";"GEN(Gipuzkoako Eritasun Neuromuskularren Elkartea Asocición Guipuzcoana de Enfermos Neuromusculares)";"A demanda";"01/03/2020 23:45:07";"01/04/2021 23:45:07";"población en general";"gene.eus";"";"https://es-es.facebook.com/gene.asociacion";"Histórica con seguimiento";"EUS";"1"
9533;"Talleres funcionales - Asociación Parkinson Araba";"Se ofrecen estrategias para conseguir la máxima capacidad funcional e independencia en las actividades de la vida diaria, dentro de unos patrones motores concretos, contribuyendo a aumentar su resistencia, fuerza, forma física general.
potenciar la actividad muscular y buen funcionamiento de todas las articulaciones para prevenir a largo plazo dolores relacionados con ellas.";"
Tiene lugar todos los martes, en horario de 11.00 a 12.00&nbsp; desde Enero a Julio y desde septiembre a diciembre.
";"";"Enfermedades crónicas | Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"asopara.araba@gmail.com";"Calle pintor vicente abreu, 7";"01008";"42.8494251";"-2.683244899999977";"";"Calle";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"Teresa Rodriguez";"asopara.araba@gmail.com";"945 221174";"";"Programada";"01/01/2019 00:00:00";"17/12/2019 00:00:00";"personas enfermas de párkinson";"www.asopara.es";"";"";"Histórica";"EUS";"1"
9692;"talleres de promoción de estilos de vida activos y saludables";"talleres de promoción de estilos de vida activos y saludables";"
Los talleres de promoci&oacute;n de estilos de vida activos y saludables se realizan semanalmente, los lunes y mi&eacute;rcoles, en los siguientes horarios y ubicaciones:09:30 - 11:00 en el Refor11:00 - 12:30 en el Nagusien Etxea
";"";"Personas mayores | Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Mayores de 65 años";"mugiamurrio@gmail.com";"Lugar El Refor, s/n # Calle Intxaurdui, 2";"01470";"43.04098219999999 # 43.0518654";"-2.999520699999948 # -3.0013109000000213";"";"Lugar # Calle";"Amurrio";"Araba/Álava";"Euskadi";"España";"Unai Arrieta";"mugiamurrio@gmail.com";"945891450";"Mugiamurrio";"A demanda";"26/04/2020 23:45:02";"26/05/2021 23:45:02";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
9693;"Paseos saludables";"Paseos saludables dentro del programa Mugiamurrio";"
Estas
caminatas saludables, en grupo, se realizan con el acompa&ntilde;amiento de un monitor
o monitora. Los itinerarios aprovechan la red de itinerarios saludables
existente en Amurrio y tienen diferentes longitudes, de entre 3 y 5 kil&oacute;metros.
Para participar en los paseos saludables no es necesaria la preinscripci&oacute;n,
basta con acudir al punto de encuentro inicial el d&iacute;a y hora establecidos. 

Se realizan los mi&eacute;rcoles, a las 10:00h, desde la plaza Juan de Urritia. La promoci&oacute;n de estas caminatas saludables se realiza a trav&eacute;s de la
publicaci&oacute;n local &ldquo;Hauxe Da&rdquo;, as&iacute; como mediante la invitaci&oacute;n individualizada a
las personas atendidas en el SOAF.
";"";"Actividad física";"Hábitos/Comportamientos saludables";"Cualquiera";"Población General";"mugiamurrio@gmail.com";"Plaza Juan de Urrutia, s/n";"01470";"43.0525501";"-3.000966999999946";"";"Plaza";"Amurrio";"Araba/Álava";"Euskadi";"España";"Unai Arrieta";"mugiamurrio@gmail.com";"945891450";"Mugiamurrio";"A demanda";"21/04/2020 23:44:56";"21/05/2021 23:44:56";"";"";"";"";"Histórica con seguimiento";"EUS";"1"
9699;"One Billion Rising 2019";"ONGD, asociaciones y colectivos sociales de la ciudad, salen a bailar a las calles de
Vitoria-Gasteiz el jueves 14 de Febrero, en un acto reivindicativo contra las violencias
machistas. Se trata de una iniciativa mundial, denominada ?One Billion Rising?:
http://www.youtube.com/watch?v=gl2AO-7Vlzk , a la que se sumarán estas organizaciónes,
junto con otros colectivos sociales.";"
ONGD, asociaciones y colectivos sociales de la ciudad, salen a bailar a las calles de Vitoria-Gasteiz el jueves 14 de Febrero, en un acto reivindicativo contra las violencias machistas. Se trata de una iniciativa mundial, denominada &ldquo;One Billion Rising&rdquo;:http://www.youtube.com/watch?v=gl2AO-7Vlzk , a la que se sumar&aacute;n estas organizaci&oacute;nes, junto con otros colectivos sociales.Desde las organizaciones recuerdan que esta iniciativa est&aacute; abierta a toda la ciudadan&iacute;a. &ldquo;Toda la persona que quiera puede unirse al baile y participar en esta actividad que nos ofrece una oportunidad para reflexionar y trabajar por una igualdad efectiva de forma l&uacute;dica&rdquo;, recuerdan desde las organizaci&oacute;nes.Un a&ntilde;o m&aacute;s la campa&ntilde;a contin&uacute;a con el lema: &ldquo;Revoluci&oacute;n. Solidaridad contra la explotaci&oacute;n que sufren las mujeres&rdquo;, nos lleva a reflexionar que 1 de cada 3 mujeres en todo el planeta ser&aacute; golpeada o violada durante su vida, lo que equivale a mil millones de mujeres y ni&ntilde;as. Ante esta injusticia, nos levantamos a trav&eacute;s de la danza para expresar la alegr&iacute;a y la lucha, celebrar que somos muchas las que no nos damos por vencidas y que continuaremos luchando contra las violencias.&nbsp;As&iacute;, el jueves 14 de Febrero a las 17:30h, en la Plaza del Arca de Vitoria-Gasteiz sonar&aacute; la canci&oacute;n de la campa&ntilde;a &ldquo;Break the Chain&rdquo;-&ldquo;Hautsi Kateak&rdquo; traducida y cantada porIdoia Bediaga. Se trata de un tema y una sencilla coreograf&iacute;a creada de forma voluntaria por distintas personas del mundo de la m&uacute;sica y el baile expresamente para la ocasi&oacute;n, y en la que pueden participar, de forma espont&aacute;nea, todas las personas que se acerquen a la cita.&nbsp;Por septimo a&ntilde;o consecutivo, la iniciativa &ldquo;One Billion Rising&rdquo; est&aacute; organizada por V- day, una organizaci&oacute;n que busca establecer una conexi&oacute;n entre el amor y el respeto hacia las mujeres y el fin de las violencias contra ellas.&nbsp; En el nombre, la &amp;quot;V&amp;quot; viene de &amp;quot;San Valent&iacute;n&amp;quot;, &amp;quot;vagina&amp;quot; y &amp;quot;victoria&amp;quot; ya que el d&iacute;a oficial de V-day es el 14 de febrero, que se celebra en muchos pa&iacute;ses como el&nbsp; D&iacute;a de San Valent&iacute;n .Las propuestas que se hacen en V-day para participar son variadas y desde las organizaciones sociales de Vitoria-Gasteiz hemos optado por la opci&oacute;n de bailar, realizandouna coreograf&iacute;a sencilla que anime a participar a toda persona que quiera. &ldquo;Queremos que, a trav&eacute;s de la m&uacute;sica y el baile, se nos oiga y se nos vea, con el lema: Apurtu bortizkeriaren katea!! &iexcl;Rompe la cadena de violencia!&rdquo;, subrayan.
";"https://activosdesalud.com/project/web/uploads/ac/9699.jpg";"Personas en riesgo de exclusión | Salud mental/Bienestar emocional | Actividad física | Salud comunitaria | Cultura y ocio";"Hábitos/Comportamientos saludables | Factores socioeconómicos";"Mujeres";"Población General";"a-benito@euskadi.eus";"Calle Dato, 17";"01005";"42.84406986645871";"-2.672447843902546";"Vitoria-Gasteiz";"Calle";"Vitoria-Gasteiz";"Araba/Álava";"Euskadi";"España";"Aitziber Benito";"a-benito@euskadi.eus";"610028352";"Asociación Africanista Manuel Iradier, Asociación Haaly Pular de Vitoria, Fundación ADSIS, GOIAN, Programa de Educación de Calle de Hegoalde, Lakuabizkarra, Campillo, El Pilar, Aldabe, Asociación Ongiz Ezberdin, Egibide, Asociación cultural Yoruba de Nige";"Programada";"14/02/2019 00:00:00";"14/02/2019 00:00:00";"Género, Diversidad, personas migrantes";"http://www.youtube.com/watch?v=gl2AO-7Vlzk ,https://www.vday.org/,";"";"";"Histórica";"EUS";"1"
